dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1730822400,5,4859.92,34.87,63.06,0.0,20.27,110.2,166.32,34.45
1730826000,5,5126.95,38.89,62.38,0.0,19.55,114.58,167.43,33.44
1730829600,5,4966.74,34.87,61.01,0.0,18.36,110.97,158.22,35.46
1730833200,5,5393.98,33.08,63.06,0.0,17.64,128.76,178.77,35.46
1730836800,5,5928.04,32.63,63.75,0.0,15.14,165.67,221.22,26.35
1730840400,5,5767.82,26.38,61.69,0.0,12.4,198.06,253.55,17.99
1730844000,5,5073.55,17.66,56.89,0.0,11.56,206.58,254.12,13.81
1730847600,5,4859.92,15.87,55.52,0.29,13.95,208.24,251.58,15.2
1730851200,5,5554.2,24.81,63.06,1.9,21.93,218.34,263.56,20.77
1730854800,5,2964.02,6.43,58.26,17.17,30.52,101.8,124.05,12.79
1730858400,3,1869.2,3.16,43.53,35.76,28.85,48.98,63.59,10.13
1730862000,3,1108.17,1.96,31.53,52.93,28.61,26.28,36.25,7.47
1730865600,2,674.25,0.63,19.54,62.23,21.22,12.32,17.35,5.0
1730869200,2,580.79,0.28,14.74,63.66,16.45,8.1,11.58,4.56
1730872800,2,560.76,0.16,13.19,64.37,14.19,6.79,9.86,4.81
1730876400,2,594.14,0.19,14.39,62.94,15.02,6.53,9.54,5.19
1730880000,2,620.84,0.29,16.11,62.23,16.45,6.58,9.59,5.26
1730883600,2,667.57,0.42,17.99,60.08,17.4,6.6,9.64,5.13
1730887200,2,2082.82,3.07,52.09,25.03,20.74,19.78,29.21,12.79
1730890800,3,4325.87,27.49,74.71,0.22,27.42,44.03,64.19,23.31
1730894400,4,6195.07,56.77,76.09,0.0,32.9,74.18,106.93,32.93
1730898000,5,6355.29,59.9,69.92,0.0,30.28,90.01,131.62,35.46
1730901600,5,5821.23,53.2,61.69,0.0,26.46,96.42,143.15,36.48
1730905200,5,5714.42,52.75,56.89,0.0,26.23,108.95,162.19,41.54
1730908800,5,6408.69,64.37,56.89,0.0,29.33,131.61,192.32,49.14
1730912400,5,7049.56,74.21,59.63,0.0,28.85,143.4,205.05,46.61
1730916000,5,7049.56,71.53,61.69,0.0,25.99,146.1,205.91,41.04
1730919600,5,7583.62,70.63,69.23,0.0,24.08,174.42,245.44,38.5
1730923200,5,7904.05,67.06,74.03,0.0,21.46,214.34,297.48,35.46
1730926800,5,7370.0,57.22,71.29,0.0,17.88,240.56,324.63,30.15
1730930400,5,6622.31,47.83,65.8,0.0,15.97,248.81,327.28,25.84
1730934000,5,6248.47,45.6,58.95,0.45,17.17,246.09,316.18,25.59
1730937600,5,6729.13,48.73,69.23,7.69,24.8,246.82,312.29,30.4
1730941200,5,2269.74,10.62,58.26,59.37,55.79,99.66,119.78,8.74
1730944800,5,1949.31,9.61,61.69,100.14,74.39,88.18,104.11,6.9
1730948400,5,1815.8,6.76,58.95,164.51,83.92,100.26,116.45,6.65
1730952000,5,1348.5,3.55,38.04,208.85,68.66,92.19,104.38,5.19
1730955600,5,1014.71,1.61,20.22,228.88,47.21,79.67,89.6,5.26
1730959200,5,847.82,0.98,13.02,226.02,32.9,67.86,76.73,6.02
1730962800,5,747.68,0.94,12.68,200.27,28.13,51.93,58.83,5.83
1730966400,4,700.95,0.88,14.05,177.38,26.23,42.48,48.88,6.78
1730970000,4,660.9,0.67,14.74,141.62,22.41,31.97,37.84,7.98
1730973600,3,1094.82,0.45,26.39,88.69,15.5,27.62,35.91,13.43
1730977200,3,1695.63,0.03,44.55,37.55,12.87,29.88,43.12,21.79
1730980800,3,1949.31,1.08,50.72,10.82,12.87,34.28,53.42,28.37
1730984400,3,1869.2,2.71,44.55,3.93,11.68,36.7,61.47,30.4
1730988000,3,1895.9,4.64,41.13,1.72,11.44,42.07,72.89,32.17
1730991600,4,2189.64,8.83,40.44,0.39,12.87,52.89,90.22,35.46
1730995200,4,2563.48,15.2,41.47,0.05,15.74,62.84,102.95,36.48
1730998800,4,2910.61,21.46,43.18,0.01,17.4,67.5,104.78,31.92
1731002400,5,3337.86,25.93,47.3,0.0,18.36,77.39,112.8,25.84
1731006000,5,3631.59,24.14,51.41,0.0,17.88,93.56,128.53,19.76
1731009600,5,3364.56,14.98,50.04,0.02,14.9,112.38,147.42,16.47
1731013200,5,2990.72,7.71,45.93,0.08,12.04,132.69,167.27,14.69
1731016800,5,2937.32,5.31,43.87,0.11,11.56,148.67,182.72,14.31
1731020400,5,3231.05,8.16,43.53,1.52,13.83,159.29,194.25,15.83
1731024000,5,4219.06,19.22,51.41,13.05,21.22,170.72,209.9,21.28
1731027600,5,2189.64,9.16,47.98,59.37,44.35,91.77,109.87,10.13
1731031200,5,1976.01,6.65,45.93,110.15,48.16,96.89,113.13,7.66
1731034800,5,1815.8,2.65,30.16,200.27,38.15,110.39,127.0,7.22
1731038400,5,1321.79,1.01,16.11,228.88,26.94,89.56,102.22,6.02
1731042000,5,907.9,0.64,13.02,185.97,21.22,56.64,65.11,4.62
1731045600,3,674.25,0.32,12.51,138.76,16.45,31.88,37.49,4.43
1731049200,2,627.52,0.09,16.45,95.84,17.17,18.93,23.41,5.57
1731052800,2,687.6,0.09,21.08,69.38,18.84,14.43,19.15,6.59
1731056400,2,794.41,0.06,22.62,52.93,16.21,11.71,16.64,6.21
1731060000,2,881.2,0.03,21.93,45.06,13.23,10.57,15.8,5.19
1731063600,2,881.2,0.0,21.42,47.92,14.31,11.28,16.28,4.56
1731067200,2,801.09,0.0,19.36,55.07,15.5,11.9,16.82,4.56
1731070800,2,881.2,0.0,19.02,53.64,12.87,13.76,20.61,6.46
1731074400,2,1001.36,0.0,20.22,44.7,11.68,16.6,25.82,8.49
1731078000,2,1121.52,0.0,21.93,37.19,12.52,19.42,30.28,9.75
1731081600,3,1602.17,0.07,34.27,23.25,14.42,28.32,42.45,12.79
1731085200,3,2056.12,0.5,45.24,10.64,14.54,35.28,50.23,13.68
1731088800,3,2029.42,0.36,44.55,8.76,12.64,37.27,51.41,14.06
1731092400,3,2109.53,0.36,44.55,7.33,11.44,43.31,60.02,17.23
1731096000,4,2216.34,0.56,45.24,4.92,10.61,50.94,71.38,19.76
1731099600,4,2216.34,0.89,43.53,3.17,10.01,57.31,80.08,22.04
1731103200,4,2162.93,1.2,41.47,2.95,10.37,60.33,82.17,20.77
1731106800,4,2376.56,3.58,42.84,0.93,12.16,67.9,90.66,19.25
1731110400,5,3204.35,16.32,45.93,0.24,17.4,87.9,116.47,20.52
1731114000,4,1949.31,8.16,54.15,0.84,40.53,59.19,72.87,9.88
1731117600,4,1842.5,8.38,58.26,0.6,46.73,58.42,69.77,7.6
1731121200,4,1762.39,6.31,56.89,0.92,42.92,57.49,68.28,7.03
1731124800,3,1361.85,2.32,45.93,6.71,33.38,41.77,49.63,6.14
1731128400,3,961.3,0.89,29.82,21.46,23.84,25.31,30.91,6.84
1731132000,2,720.98,0.91,16.28,43.27,15.97,14.48,18.22,7.16
1731135600,1,620.84,0.51,12.0,57.22,13.23,8.69,11.14,6.21
1731139200,1,607.49,0.24,12.85,54.36,13.71,6.77,9.03,5.64
1731142800,1,627.52,0.1,14.57,49.35,14.54,6.31,8.56,5.57
1731146400,1,847.82,0.03,21.76,38.98,17.17,8.82,12.09,7.35
1731150000,2,1335.14,0.14,38.04,20.92,23.13,15.04,20.41,9.75
1731153600,2,1949.31,1.63,56.21,6.35,29.09,24.73,32.66,11.4
1731157200,3,2056.12,2.54,56.89,2.79,26.46,29.51,38.95,11.4
1731160800,3,1668.93,0.96,44.55,6.26,21.22,25.91,35.36,10.01
1731164400,2,1335.14,0.26,34.27,11.98,19.07,22.06,31.16,8.87
1731168000,2,1148.22,0.12,31.53,15.91,19.55,19.64,28.62,8.61
1731171600,2,1121.52,0.04,28.79,19.67,16.69,18.76,27.52,8.61
1731175200,2,1028.06,0.0,22.96,26.82,11.68,17.61,25.33,7.85
1731178800,2,1081.47,0.0,24.33,25.75,9.54,21.64,29.83,8.61
1731182400,3,1241.68,0.02,29.82,18.95,9.3,29.95,40.47,11.02
1731186000,3,1388.55,0.09,34.27,13.05,9.54,38.65,51.49,13.55
1731189600,3,1455.31,0.27,35.3,9.03,9.78,43.42,57.79,15.71
1731193200,3,1602.17,1.41,37.01,4.74,11.32,48.31,63.5,17.48
1731196800,4,2216.34,8.94,43.53,2.32,17.4,61.21,79.2,20.01
1731200400,3,1976.01,10.28,47.98,5.19,27.89,47.39,61.06,13.81
1731204000,3,1455.31,7.49,38.73,12.34,26.94,28.9,39.76,10.77
1731207600,2,947.95,2.71,24.68,28.97,18.12,17.53,26.05,10.13
1731211200,1,620.84,1.05,13.37,45.06,14.31,9.11,12.97,6.46
1731214800,1,574.11,0.69,10.28,49.35,11.68,7.93,10.62,5.95
1731218400,1,574.11,0.64,8.91,50.78,9.78,8.1,10.46,6.14
1731222000,2,720.98,0.8,12.51,47.92,9.42,10.35,13.97,8.23
1731225600,2,961.3,1.05,19.36,35.05,9.42,13.2,19.09,11.27
1731229200,2,1161.58,1.3,26.05,17.88,10.25,15.09,22.49,13.55
1731232800,2,1388.55,4.14,30.5,3.76,11.56,16.71,25.1,15.33
1731236400,2,1602.17,9.83,30.5,0.34,15.26,19.08,27.93,14.69
1731240000,2,1615.52,10.62,33.93,0.11,20.5,21.3,29.81,12.29
1731243600,3,2429.96,20.79,39.07,0.02,21.46,39.33,56.8,17.73
1731247200,4,3417.97,33.53,40.1,0.0,20.03,64.02,93.14,24.57
1731250800,5,3952.03,39.79,37.7,0.0,19.79,80.55,116.41,28.63
1731254400,5,4379.27,46.49,36.33,0.0,20.27,91.36,129.09,30.15
1731258000,5,4272.46,46.49,32.9,0.0,17.17,85.38,116.12,26.09
1731261600,4,3524.78,38.44,28.1,0.0,13.95,71.04,96.89,24.32
1731265200,4,2937.32,29.95,25.36,0.0,11.92,65.52,89.74,23.56
1731268800,4,2616.88,24.14,24.68,0.0,10.73,66.68,90.21,22.29
1731272400,4,2349.85,19.89,23.99,0.0,9.78,67.83,90.89,21.03
1731276000,4,1895.9,14.75,22.96,0.01,8.82,58.36,78.87,17.99
1731279600,3,1682.28,13.75,21.08,0.18,9.18,48.77,66.49,16.21
1731283200,3,1949.31,19.67,21.08,0.49,12.4,47.23,65.41,16.47
1731286800,2,1081.47,5.76,23.65,2.68,15.14,19.3,28.17,8.36
1731290400,2,974.66,5.53,22.96,3.0,16.69,15.68,24.2,8.49
1731294000,2,847.82,3.97,22.28,3.62,17.64,14.47,22.52,9.12
1731297600,1,607.49,1.51,17.48,10.91,18.12,8.45,12.95,6.08
1731301200,1,547.41,1.02,14.22,14.31,15.97,6.23,9.61,5.13
1731304800,1,534.06,1.1,12.51,16.27,14.78,5.39,8.3,4.88
1731308400,1,574.11,2.1,13.88,18.06,17.17,5.59,8.39,4.94
1731312000,2,667.57,3.02,18.51,14.84,22.41,7.11,10.6,5.89
1731315600,2,787.73,4.3,23.65,8.05,27.89,8.97,13.23,7.03
1731319200,2,2056.12,25.26,29.82,0.94,31.95,23.12,33.37,14.95
1731322800,4,4432.68,70.63,32.56,0.01,38.15,52.71,73.44,25.33
1731326400,5,6729.13,113.55,36.67,0.0,45.78,93.12,125.73,32.42
1731330000,5,8331.3,141.26,41.13,0.0,47.68,133.52,176.37,34.96
1731333600,5,9719.85,160.93,47.98,0.0,47.68,173.78,221.29,33.44
1731337200,5,11001.59,173.45,56.89,0.0,46.73,211.33,261.63,29.89
1731340800,5,11428.83,175.24,58.26,0.0,40.53,233.93,289.37,27.11
1731344400,5,11428.83,175.24,53.47,0.0,32.9,242.66,300.43,25.59
1731348000,5,11108.4,169.87,50.04,0.0,27.66,245.58,302.88,26.85
1731351600,5,10040.28,150.2,45.24,0.0,22.65,234.75,287.39,27.36
1731355200,5,8651.73,126.96,38.39,0.0,18.36,222.09,269.6,25.33
1731358800,5,7370.0,106.39,32.56,0.0,15.5,209.77,254.49,23.81
1731362400,5,6088.26,84.94,29.47,0.0,13.95,185.74,227.67,21.28
1731366000,5,5393.98,73.31,29.13,0.11,15.74,164.56,205.1,20.52
1731369600,5,6248.47,87.62,33.93,0.5,24.8,172.52,218.19,24.83
1731373200,4,2563.48,29.95,38.39,2.08,28.13,59.13,77.14,12.03
1731376800,3,1482.01,14.53,33.24,5.54,27.66,28.21,40.77,10.77
1731380400,2,894.55,6.65,27.42,15.56,25.99,16.19,25.63,10.39
1731384000,2,614.17,2.21,21.59,27.54,22.89,9.79,15.72,8.36
1731387600,1,594.14,1.2,18.51,31.11,19.55,8.91,14.17,8.36
1731391200,1,620.84,0.85,15.94,30.04,15.74,8.96,13.93,8.61
1731394800,1,694.27,0.94,17.31,25.75,15.14,9.8,14.67,8.74
1731398400,2,741.0,0.96,20.22,21.99,17.4,10.35,15.56,9.12
1731402000,2,807.76,0.94,23.99,18.06,19.79,10.75,16.25,9.5
1731405600,2,1335.14,4.14,35.3,6.88,21.7,15.71,23.47,12.67
1731409200,3,2536.77,23.92,42.16,0.07,27.66,29.06,42.05,18.49
1731412800,4,3845.21,47.83,46.61,0.0,38.15,52.09,72.87,26.35
1731416400,4,4379.27,54.54,51.41,0.0,40.53,70.08,97.13,30.91
1731420000,4,4005.43,43.36,52.09,0.0,33.38,70.67,98.88,27.87
1731423600,4,3524.78,30.4,52.09,0.0,25.99,65.22,93.19,23.31
1731427200,5,4219.06,38.0,52.09,0.0,24.32,80.3,114.32,25.08
1731430800,5,5180.36,52.3,52.09,0.0,23.37,97.12,134.39,27.11
1731434400,5,5020.14,50.51,48.67,0.0,19.79,95.0,129.49,28.12
1731438000,5,5020.14,49.62,45.93,0.0,16.69,94.93,127.55,29.64
1731441600,5,5073.55,51.41,41.81,0.0,13.71,99.61,131.3,28.12
1731445200,5,4913.33,50.51,37.36,0.0,11.68,105.03,132.06,25.33
1731448800,5,4165.65,42.02,32.22,0.0,9.78,95.45,120.85,20.77
1731452400,5,3364.56,33.08,28.1,0.58,9.42,76.57,102.91,17.48
1731456000,4,3524.78,35.32,31.19,4.92,13.11,69.47,98.61,21.03
1731459600,2,854.49,4.02,16.11,40.77,12.87,11.98,18.13,5.83
1731463200,2,634.19,2.15,10.88,61.51,11.44,7.33,11.44,4.56
1731466800,2,560.76,1.42,8.23,75.82,10.61,6.84,10.54,4.18
1731470400,2,534.06,1.17,7.2,82.97,10.61,6.93,10.19,3.99
1731474000,2,520.71,1.03,6.51,86.55,10.01,7.09,10.09,4.02
1731477600,2,500.68,0.98,6.08,87.98,8.94,6.61,9.27,4.02
1731481200,2,500.68,1.17,7.03,86.55,9.66,6.06,8.52,4.02
1731484800,2,507.35,1.37,8.14,80.82,10.25,5.41,7.88,3.96
1731488400,2,527.38,1.47,9.85,70.1,10.73,4.89,7.41,3.93
1731492000,1,1081.47,1.93,24.68,44.7,10.25,9.3,14.75,7.35
1731495600,2,1789.09,1.3,46.61,12.52,11.68,16.7,26.59,12.29
1731499200,2,2162.93,4.69,50.04,2.48,12.99,24.85,40.11,16.97
1731502800,3,2349.85,8.61,47.3,0.82,13.59,34.73,57.48,21.79
1731506400,3,2590.18,12.52,44.55,0.23,14.54,45.98,75.99,25.84
1731510000,4,2803.8,16.32,43.18,0.08,16.21,56.71,91.89,30.65
1731513600,4,3257.75,24.59,42.84,0.01,18.6,67.54,106.96,35.46
1731517200,4,3257.75,25.7,42.5,0.01,16.21,63.69,99.41,30.4
1731520800,4,2803.8,17.66,41.13,0.04,11.92,55.69,86.31,25.84
1731524400,4,2643.59,12.29,41.13,0.07,10.25,58.04,87.98,26.35
1731528000,4,2723.69,11.85,41.47,0.05,10.97,67.82,100.33,32.42
1731531600,5,2910.61,14.08,41.47,0.02,12.52,80.54,117.26,41.04
1731535200,5,2937.32,15.2,40.78,0.02,13.35,86.69,123.9,43.06
1731538800,5,3204.35,19.22,41.13,0.27,14.31,92.9,130.12,33.44
1731542400,5,4753.11,41.57,46.61,0.78,21.46,119.22,162.94,30.15
1731546000,3,1281.74,0.5,34.27,37.91,19.79,25.62,34.9,7.16
1731549600,2,827.79,0.63,21.25,58.65,16.21,12.76,18.04,4.88
1731553200,2,667.57,0.72,15.59,70.81,14.9,9.64,13.94,4.62
1731556800,2,614.17,0.65,13.54,80.11,15.26,8.57,12.38,4.69
1731560400,2,600.81,0.4,13.02,83.68,15.26,7.7,11.3,5.0
1731564000,2,594.14,0.17,12.51,85.12,13.83,7.0,10.27,5.38
1731567600,2,627.52,0.43,13.54,87.26,14.78,6.92,9.85,5.7
1731571200,2,647.54,0.98,14.39,94.41,15.97,7.42,10.37,6.02
1731574800,2,674.25,1.17,15.42,97.27,16.45,7.76,10.91,6.21
1731578400,2,1495.36,1.51,38.04,71.53,16.21,15.77,23.54,12.54
1731582000,3,2456.67,0.18,67.86,28.61,16.69,27.29,41.78,20.77
1731585600,3,2830.51,1.51,76.09,8.05,16.69,38.1,59.44,27.11
1731589200,3,2803.8,2.96,68.55,4.11,15.5,46.68,74.88,29.89
1731592800,4,3070.83,6.43,67.86,1.35,16.45,60.23,96.62,32.93
1731596400,5,3738.4,13.97,70.6,0.17,20.27,80.28,125.98,39.01
1731600000,5,4806.52,26.38,78.83,0.0,25.75,104.88,155.7,44.08
1731603600,5,4859.92,21.46,86.37,0.03,22.65,96.15,135.29,28.63
1731607200,4,3231.05,2.46,71.29,11.98,16.45,58.22,79.59,15.2
1731610800,3,1762.39,0.0,38.73,37.55,14.07,32.17,44.54,10.01
1731614400,3,1682.28,0.0,36.67,33.97,14.07,36.35,51.33,11.53
1731618000,3,1735.69,0.0,38.04,27.89,14.31,43.56,61.97,12.54
1731621600,3,1708.98,0.01,38.04,24.32,14.31,46.44,65.09,12.41
1731625200,4,1922.61,0.61,43.87,18.06,16.69,52.54,71.42,13.68
1731628800,4,2777.1,8.38,56.89,18.78,23.6,69.82,93.36,17.23
1731632400,3,1815.8,8.61,48.67,42.56,36.24,49.73,63.43,9.37
1731636000,3,1508.71,7.26,42.16,74.39,38.15,40.94,52.67,7.98
1731639600,3,1121.52,4.14,29.82,123.02,34.81,34.06,44.56,7.03
1731643200,4,720.98,1.73,14.74,140.19,23.13,20.85,27.08,5.07
1731646800,3,594.14,1.03,9.42,125.89,15.74,11.67,15.71,5.13
1731650400,3,580.79,0.84,7.97,110.15,11.8,8.14,11.17,5.7
1731654000,3,614.17,0.91,8.74,104.43,11.32,7.71,10.32,6.08
1731657600,3,634.19,0.99,9.6,104.43,11.92,7.68,10.33,6.33
1731661200,2,654.22,0.95,10.8,98.71,12.16,7.0,9.74,6.52
1731664800,2,694.27,0.53,13.71,85.83,12.04,6.52,9.63,7.22
1731668400,2,761.03,0.02,17.99,69.38,13.47,7.15,11.09,8.36
1731672000,1,781.06,0.0,19.88,59.37,15.26,8.38,13.74,9.5
1731675600,2,988.01,0.0,24.68,46.49,14.54,13.47,23.99,13.81
1731679200,2,1335.14,0.02,32.9,30.04,13.59,23.12,42.02,21.28
1731682800,3,1655.58,0.27,40.78,16.09,14.07,34.26,60.7,28.63
1731686400,4,2323.15,5.42,51.41,2.66,16.69,51.27,85.45,35.97
1731690000,4,3097.53,17.21,56.21,0.02,17.17,67.35,106.18,31.92
1731693600,4,3204.35,16.99,57.58,0.03,13.83,69.18,106.1,21.28
1731697200,4,3017.43,10.95,58.26,0.1,11.8,63.78,93.66,14.19
1731700800,4,2857.21,7.49,58.95,0.18,12.87,60.79,84.57,12.92
1731704400,4,2723.69,4.81,60.32,0.41,15.26,60.54,80.53,13.55
1731708000,4,2403.26,1.87,58.26,1.92,17.88,58.35,75.0,13.3
1731711600,4,2510.07,3.52,61.69,2.55,20.98,65.71,82.29,13.17
1731715200,5,3204.35,13.41,69.23,5.01,26.46,84.7,104.05,14.06
1731718800,4,2269.74,14.19,65.12,6.08,43.39,64.81,77.72,8.49
1731722400,4,1815.8,18.33,64.43,5.01,59.13,54.7,65.79,7.47
1731726000,3,1388.55,13.52,58.95,5.1,53.41,44.08,53.86,7.85
1731729600,2,814.44,4.3,29.82,25.03,25.27,20.77,26.34,6.4
1731733200,2,580.79,2.29,13.02,49.35,14.07,10.58,14.12,5.76
1731736800,2,473.98,1.36,7.54,67.23,10.49,7.95,10.67,5.38
1731740400,2,460.62,1.42,7.71,70.81,12.04,7.87,10.55,5.51
1731744000,2,473.98,1.66,9.6,62.94,14.31,7.74,10.94,6.4
1731747600,1,500.68,1.63,11.48,50.07,14.31,7.11,10.63,7.35
1731751200,1,640.87,1.1,16.62,35.76,13.35,7.68,12.03,9.63
1731754800,2,947.95,0.33,28.1,17.7,15.26,10.96,17.16,12.67
1731758400,2,1228.33,1.48,35.64,6.62,19.79,16.35,25.4,15.83
1731762000,2,1308.44,2.54,36.67,3.04,22.41,20.95,32.67,18.24
1731765600,2,1321.79,3.32,36.67,1.56,23.37,24.2,37.21,17.48
1731769200,3,1441.96,6.03,39.76,0.31,26.46,29.36,43.76,16.97
1731772800,3,2323.15,18.55,47.98,0.0,28.85,49.31,69.19,20.27
1731776400,4,3231.05,31.74,52.78,0.0,26.23,67.61,91.44,21.53
1731780000,4,3204.35,29.95,51.41,0.0,19.79,67.33,89.99,20.01
1731783600,4,3097.53,25.93,50.72,0.0,15.5,68.02,90.46,20.01
1731787200,5,3231.05,25.48,52.09,0.0,14.19,75.43,99.52,22.8
1731790800,5,3337.86,25.26,53.47,0.0,14.07,82.36,108.33,27.61
1731794400,5,3017.43,20.34,49.35,0.01,12.87,75.29,100.8,27.87
1731798000,4,2723.69,18.33,43.53,0.79,12.04,64.91,88.55,21.28
1731801600,4,2990.72,24.81,42.5,2.19,15.5,65.42,89.75,19.76
1731805200,2,1001.36,3.69,29.82,7.87,20.74,17.89,25.01,7.09
1731808800,1,667.57,1.54,20.56,16.81,17.4,8.71,12.78,5.83
1731812400,1,547.41,0.98,14.91,24.32,14.54,6.4,9.65,5.57
1731816000,1,527.38,1.33,12.68,29.33,15.97,6.2,9.11,5.38
1731819600,1,527.38,1.75,11.65,35.76,16.69,6.87,9.77,5.45
1731823200,1,527.38,1.68,9.85,42.56,14.19,6.41,9.08,5.07
1731826800,1,547.41,1.93,10.37,43.63,14.54,6.21,8.72,4.81
1731830400,1,560.76,2.26,11.65,41.13,16.45,6.43,8.95,4.69
1731834000,1,580.79,2.46,13.37,36.12,18.12,6.76,9.41,4.75
1731837600,1,687.6,1.87,19.19,25.39,19.79,8.08,11.43,5.76
1731841200,2,921.25,0.89,29.82,9.83,22.65,11.17,16.01,7.35
1731844800,2,1121.52,3.27,35.3,2.12,26.23,15.52,22.38,8.49
1731848400,2,1108.17,4.25,32.9,1.02,24.32,17.39,25.82,8.99
1731852000,2,974.66,3.97,29.13,0.94,22.65,17.03,25.92,9.12
1731855600,2,907.9,4.92,27.42,0.52,24.08,17.58,26.69,9.5
1731859200,3,1522.06,15.65,28.79,0.02,25.27,32.68,48.31,16.97
1731862800,3,2216.34,27.94,29.82,0.0,22.89,48.86,69.61,22.29
1731866400,4,2403.26,31.29,28.79,0.0,20.27,57.56,80.17,26.09
1731870000,4,2536.77,33.08,29.82,0.0,19.31,68.88,91.49,29.39
1731873600,5,2750.4,37.1,32.56,0.0,19.55,81.07,105.08,26.85
1731877200,5,2990.72,39.79,34.96,0.0,20.03,89.31,113.08,23.05
1731880800,4,2349.85,29.95,35.3,0.0,25.75,69.08,86.8,14.69
1731884400,4,2002.72,28.61,33.24,0.68,30.28,59.49,75.58,11.53
1731888000,4,2136.23,33.53,34.27,6.88,36.72,59.57,77.29,11.78
1731891600,3,1789.09,23.69,39.76,23.96,41.96,49.1,64.95,9.63
1731895200,3,1388.55,10.95,39.76,62.23,39.58,40.16,54.17,9.5
1731898800,3,1014.71,4.53,30.5,111.58,35.29,37.4,48.98,10.64
1731902400,4,961.3,2.07,23.65,143.05,29.8,40.83,51.83,12.92
1731906000,3,1081.47,1.23,21.93,130.18,20.98,39.07,50.76,14.69
1731909600,3,1161.58,0.75,22.96,83.68,15.26,31.22,42.55,14.57
1731913200,3,1428.6,0.56,31.87,34.69,14.07,28.09,39.29,14.69
1731916800,3,1762.39,3.38,39.41,7.78,15.74,29.04,41.98,16.72
1731920400,3,2136.23,14.31,36.67,0.63,18.6,31.59,46.74,19.76
1731924000,3,2937.32,34.87,31.87,0.05,23.84,39.27,58.61,24.57
1731927600,4,4379.27,63.48,31.19,0.0,30.99,57.46,83.32,29.13
1731931200,5,5928.04,91.2,33.93,0.0,39.1,87.45,122.39,32.42
1731934800,5,6355.29,95.67,35.99,0.0,36.72,108.82,152.61,32.93
1731938400,5,6248.47,86.72,40.78,0.0,31.47,121.36,167.94,30.15
1731942000,5,6462.1,80.47,51.41,0.0,29.56,137.2,184.7,26.85
1731945600,5,7156.37,78.68,67.17,0.0,32.9,152.64,198.29,23.05
1731949200,5,7583.62,80.47,78.14,0.0,34.33,162.59,204.51,19.25
1731952800,5,7583.62,79.57,79.51,0.0,34.81,164.62,202.35,16.97
1731956400,5,7156.37,70.63,83.63,0.0,37.19,160.86,193.0,16.21
1731960000,5,7049.56,65.27,89.11,0.0,39.1,164.35,193.0,15.07
1731963600,5,7156.37,64.37,91.85,0.0,40.05,173.0,199.79,14.69
1731967200,5,6675.72,53.2,90.48,0.0,35.29,165.35,188.18,13.93
1731970800,5,5874.63,38.89,87.74,0.02,28.61,148.92,169.65,13.3
1731974400,5,5928.04,39.79,89.11,0.6,28.37,146.38,169.44,15.07
1731978000,5,3311.16,21.68,65.12,5.23,25.03,82.33,98.17,8.99
1731981600,4,2216.34,13.75,50.72,11.8,25.03,50.02,64.58,8.74
1731985200,3,1482.01,8.27,40.44,23.6,29.09,31.89,44.83,9.5
1731988800,2,1094.82,5.53,36.33,32.9,35.29,24.13,34.73,10.13
1731992400,2,961.3,3.02,32.22,30.76,29.09,20.8,30.24,11.15
1731996000,2,934.6,1.13,26.73,28.25,19.55,20.55,28.82,11.78
1731999600,2,1028.06,0.43,26.73,26.11,15.74,22.21,29.67,11.78
1732003200,2,1054.76,0.64,28.79,23.96,18.84,21.75,28.92,11.4
1732006800,2,1094.82,1.12,32.56,19.67,25.03,20.96,27.96,11.15
1732010400,3,2162.93,11.73,48.67,4.43,27.66,32.2,44.09,16.47
1732014000,4,4165.65,46.94,54.15,0.02,30.99,56.67,77.64,22.8
1732017600,5,6195.07,82.25,58.26,0.0,36.72,92.01,124.15,26.6
1732021200,5,6568.91,84.94,60.32,0.0,33.86,110.04,149.17,25.84
1732024800,5,5607.6,64.37,55.52,0.0,25.99,102.26,140.92,23.05
1732028400,5,4646.3,48.73,50.04,0.0,20.74,92.18,127.58,20.52
1732032000,5,4592.9,49.17,47.3,0.0,19.31,95.75,131.15,20.01
1732035600,5,4753.11,54.09,44.55,0.0,17.17,97.25,130.32,18.24
1732039200,5,4272.46,48.28,40.44,0.0,13.83,89.15,118.03,18.49
1732042800,5,4219.06,47.39,40.78,0.0,14.9,89.89,119.0,32.93
1732046400,5,4539.49,51.41,43.87,0.0,17.64,96.81,124.29,50.16
1732050000,5,4859.92,54.99,47.3,0.0,19.55,103.25,127.24,61.3
1732053600,5,4592.9,50.96,46.61,0.0,19.55,95.16,115.89,62.32
1732057200,5,3898.62,42.02,42.84,0.02,18.6,76.6,98.73,56.24
1732060800,4,3578.19,38.89,40.1,0.29,20.27,64.98,88.27,49.14
1732064400,3,1602.17,13.97,29.47,2.26,21.22,28.03,38.64,16.97
1732068000,2,1174.93,9.72,26.39,5.28,22.65,19.77,27.82,10.89
1732071600,2,988.01,7.49,26.39,10.1,25.75,18.0,25.58,10.01
1732075200,2,881.2,5.7,28.1,12.7,30.28,16.23,22.77,8.87
1732078800,2,821.11,4.19,28.45,13.41,30.99,15.59,21.55,8.61
1732082400,2,801.09,2.71,25.7,14.13,26.94,15.02,20.45,8.61
